,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40a,SBS40b,SBS40c,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94,SBS95,SBS96,SBS97,SBS98,SBS99,SBS100,SBS101,SBS102,SBS103,SBS104,SBS105,SBS106,SBS107,SBS108,SBS109,SBS110,n_snv,cancer_type,ADIPOGENESIS,ALLOGRAFT_REJECTION,ANDROGEN_RESPONSE,ANGIOGENESIS,APICAL_JUNCTION,APICAL_SURFACE,APOPTOSIS,BILE_ACID_METABOLISM,CHOLESTEROL_HOMEOSTASIS,COAGULATION,COMPLEMENT,DNA_REPAIR,E2F_TARGETS,EPITHELIAL_MESENCHYMAL_TRANSITION,ESTROGEN_RESPONSE_EARLY,ESTROGEN_RESPONSE_LATE,FATTY_ACID_METABOLISM,G2M_CHECKPOINT,GLYCOLYSIS,HEDGEHOG_SIGNALING,HEME_METABOLISM,HYPOXIA,IL2_STAT5_SIGNALING,IL6_JAK_STAT3_SIGNALING,INFLAMMATORY_RESPONSE,INTERFERON_ALPHA_RESPONSE,INTERFERON_GAMMA_RESPONSE,KRAS_SIGNALING_DN,KRAS_SIGNALING_UP,MITOTIC_SPINDLE,MTORC1_SIGNALING,MYC_TARGETS_V1,MYC_TARGETS_V2,MYOGENESIS,NOTCH_SIGNALING,OXIDATIVE_PHOSPHORYLATION,P53_PATHWAY,PANCREAS_BETA_CELLS,PEROXISOME,PI3K_AKT_MTOR_SIGNALING,PROTEIN_SECRETION,REACTIVE_OXYGEN_SPECIES_PATHWAY,SPERMATOGENESIS,TGF_BETA_SIGNALING,TNFA_SIGNALING_VIA_NFKB,UNFOLDED_PROTEIN_RESPONSE,UV_RESPONSE_DN,UV_RESPONSE_UP,WNT_BETA_CATENIN_SIGNALING,XENOBIOTIC_METABOLISM
TCGA-50-6590-01A,0.005152591398144175,0.05387243069289954,0.0,0.4497528512997963,0.0,0.0,0.032624924874158905,0.0,0.0,0.0,0.0,0.0,0.0,0.00923559635217846,0.0,0.0,0.0,0.0,0.08601922131371707,0.016885611580341454,0.0,0.0,0.0,0.0,0.0,0.024325839624540966,0.0,0.0,0.009411560785757903,0.0,0.0,0.08598692770072254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033482146978045094,0.0,0.0,0.01566707661665487,0.026325928981236344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019784438481248914,0.0,0.0,0.002418767667987973,0.0,0.0,0.0,0.0,0.0,0.009598737085135495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007492330430526986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002324279300590947,0.02284826686889528,0.0,0.0,0.064358282646202,0.0,0.022432189321218793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.937517892017347,Lung Adenocarcinoma,-0.8160961104370019,1.4610274724292216,-0.45562423944381836,1.3958149751860436,0.9882762450639255,1.3677034898176044,0.9882087870197048,-1.8004744444723484,-0.37417190850116167,0.05198658402527449,1.067526165955248,0.035112612657108286,1.136880258468183,1.0089328106801347,-0.5871740536872203,-0.10895620977324103,-0.7400517938308077,1.3748195253492523,0.01237794876151247,0.21491047462086116,-0.6545038669038202,0.48660226827235037,0.7761617504938628,1.4804778894379127,1.2311869402939393,0.7211937068885523,1.060287382261837,-0.8924192109762484,0.44879580287555393,1.2020246622161754,1.1945302086377398,0.9731854768913059,1.2198876393638627,-0.221405317486414,-0.25789663080255326,-0.34067762413217045,0.43497616604208866,0.42842049102887236,-1.5214678663485635,0.8036443403140512,-0.6483982151345532,0.9435016413241241,0.7415449785006493,0.8133411679112235,0.9559618218500687,1.1035853651192107,0.2990396155548465,0.616732197801444,0.7250943838005063,-0.2351624532429555
TCGA-50-6592-01A,0.02584253851730882,0.06258554180313966,0.0,0.0,0.0,0.0,0.01676229592168969,0.04389782459629192,0.0,0.014925762400643097,0.0,0.0,0.002111341622460842,0.022865045069628775,0.0,0.0,0.0,0.0,0.07375013354878038,0.05337162704212456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1457470618036288,0.04757875333232968,0.0,0.005534766540836498,0.0,0.0,0.0,0.0,0.017821598843370236,0.0,0.0,0.0,0.0,0.0,0.0,0.05366195339074532,0.0,0.0,0.0,0.0,0.0,0.011237430267283233,0.0,0.03138298040918993,0.002698542898279201,0.0,0.002018176829610629,0.02673187924154038,0.023331765984640516,0.0,0.0,0.00218415537329099,0.014633425828482583,0.0,0.0,0.0,0.0,0.02726060544755942,0.0,0.0,0.0,0.013822574480394246,0.0,0.0,0.0,0.0,0.008925819403841961,0.0,0.0,0.0,0.0,0.0,0.0627099330854273,0.06911061596613921,0.0,0.0,0.11749585035134205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4471580313422194,Lung Adenocarcinoma,-0.41591857088912154,1.2459670735523702,0.9699230466953171,0.021271515069764543,0.7417108944864751,0.314516933854591,1.0563942260760824,-0.07982949867528674,0.3834528127370214,1.073446562661082,1.6812783698032534,-0.2653360283028203,0.5273919798658161,0.7075442413236135,-0.13863531240320842,0.4581584355094093,-0.09790890632183942,0.5160334905172757,1.2494311576736186,0.1268542994986006,-0.39226011352122786,1.4468800403177908,1.128712275153983,1.528732009880033,1.4318392189454046,0.9563403846421753,1.0860211119611607,0.5429319789051452,1.3593189952587423,0.9287667915325177,1.5411687667656893,0.4414226498854439,0.07178785906578145,-0.5776990873501101,-0.2295497663447258,-0.8327103261443445,1.3744731697272878,-0.4507019452480514,0.12088164883897363,1.6850056881057827,1.1587500703864806,0.7418003579166819,0.6485915431009557,1.2859855317623972,1.4189832731851042,0.7733510415459306,0.5004538490211268,1.104580941540068,-0.15738571194671955,1.6620524706069613
TCGA-50-6593-01A,0.016389100200403742,0.0,0.0,0.36162290587408324,0.0,0.0,0.03772991491655098,0.0,0.0,0.0,0.0,0.0,0.0,0.00338138582605304,0.0,0.0,0.0,0.0,0.009459296485670116,0.0,0.0,0.0,0.0,0.0033422185245731814,0.0,0.06173529113421888,0.0,0.0010513203479851703,0.0,0.0,0.0,0.04850404038167461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015313991825645771,0.0,0.005569817645632827,0.0,0.0,0.0,0.0,0.10054667723665399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06219755397725697,0.0,0.0,0.0,0.021366839532737804,0.0,0.0,0.0,0.025551234432000296,0.025037424955447585,0.0,0.0,0.0,0.0,0.014941154844232427,0.0,0.0,0.0,0.002403629807897146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033179089350980566,0.048933597490168186,0.0,0.0,0.09050047364438434,0.0,0.0,0.0,0.0,0.011243041565749226,0.0,0.0,0.0,0.0,2.4913616938342726,Lung Adenocarcinoma,1.0327756364531107,0.27386376214117114,0.5350409976972811,1.4548858133175568,1.853338542053794,0.22955820474241478,0.7551705040214141,1.3005589475837824,1.5733965383220545,1.13858701135524,0.6538217408112436,-0.5280511404310079,-0.37708017664754884,1.2123242575473225,0.13538586527765747,0.059877788959991934,0.5848796260809314,-0.34793033307353244,0.27834640866336596,0.4120965664347583,0.7774123966554525,0.14969067686658138,0.37678594089825296,0.37183803837165336,0.5811772868930829,-0.5396855777959894,-0.31437501562393144,0.2845230533659259,1.0528984555151957,0.41092447746322436,0.2810900538584153,-0.4240752283937423,0.11911654712100567,1.208835066835255,1.1257411935883943,-0.18919534165903037,0.0048590705157216954,0.46910040341216874,1.6323925093926632,-0.4721380960602664,-0.23415668868592918,0.7250361495699734,-0.5331393675484766,0.8874560353461596,0.2486987168462935,-0.32263870778369186,0.6460286472915677,0.32443952626946726,0.12435418984384068,0.8678352298685389
TCGA-50-6594-01A,0.006223551364685465,0.036679762941628224,0.0,0.5002564071863382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011242181331735396,0.013276238042176721,0.0,0.0,0.0,0.0,0.035549251550154023,0.0,0.0,0.0,0.007155772498634928,0.0,0.0,0.0,0.0018069617529668518,0.0,0.0,0.0,0.0,0.13578092184444993,0.0,0.0,0.0,0.0,0.0,0.027451181967108856,0.0,0.0,0.0,0.0,0.02409534191822874,0.0,0.0,0.0,0.01599136360600358,0.0,0.0,0.0,0.0,0.0,0.0,0.009956852125305423,0.030213362893411748,0.0,0.0,0.0,0.01565610349238963,0.0,0.0,0.0,0.0,0.013264789432221384,0.0,0.0,0.0,0.0,0.0,0.0012861417820155144,0.0,0.0,0.01186294660472393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021767169670699166,0.031830768535022896,0.0,0.0,0.048652929460099276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.682145076373832,Lung Adenocarcinoma,0.936591847361742,-0.16726175084429057,0.0206103300537938,0.18393277070333058,0.2093237028521511,-0.37006630970730253,0.16169021706839648,-0.3766811501891229,-1.3115410607523528,-0.03953770406052616,-0.2590012133852413,0.6981553105528028,0.5731082876746164,-0.06577152187320766,-0.7768566253726779,-1.1852962743010662,1.059905125075431,0.2214810830763598,1.7106713086991314,-1.1259481262303657,-0.5908340991849433,-0.38472854720866,-0.5850200949422182,-0.7403655836920886,-0.4009843277974068,-0.11641446068451203,-0.07987200334856105,-1.1292267990019187,-0.3795053953036805,0.2051796364437523,0.43955506276022926,0.46059337370200404,0.8976677978205443,-0.32602319532249746,-0.4676126264876147,1.0349905795815413,-0.13996650909846586,-0.3627390436589099,1.7652920154850686,-0.336501341080903,2.0982949817963443,0.3523571723723035,-0.05907381937948963,-1.0272864176637038,-0.5487626375054432,1.6496684016755796,-1.0306500581979134,0.011538705835365617,-2.062558032529806,0.3538329695936118
TCGA-50-7109-01A,0.013046693682740555,0.0,0.0,0.3928974706808614,0.0,0.04847758100637296,0.002008522844134596,0.04818554271967148,0.0,0.0,0.0,0.0,0.0,0.009312595920418226,0.0,0.0,0.0,0.0,0.011900001688074422,0.0,0.0,0.0,0.0,0.0012685310954147113,0.030063641381055706,0.0,0.004197452100737656,0.0,0.0,0.0,0.0,0.07037536405475193,0.0,0.0,0.0,0.0,0.0,0.0022230232767883338,0.0,0.0005316874521290456,0.0,0.0,0.0,0.0,0.0,0.0,0.11178480578716239,0.0,0.0,0.0,0.0,0.039825988555761034,0.005345022971410753,0.0,0.0,0.0,0.0,0.0,0.026783824105481364,0.0,0.0,0.0,0.03507363133878013,0.052813722775994505,0.0,0.0,0.0067898381501567216,0.018965399294216402,0.0,0.0,0.0043304156214612225,0.0,0.0,0.03212508845976614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03167415503665836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3909351071033793,Lung Adenocarcinoma,-0.4010817735222014,0.12388230321769891,0.39822951320657535,0.837035284202226,-0.8847792301837337,-0.7682273156467997,-0.47617418131552075,0.26693364343040954,0.06569921734842457,-0.5145511441020103,-0.0635354284539549,0.1723312396913102,0.16752605476932722,-0.17369524215372037,-1.065133163508856,-0.5589240209068971,-0.398539582346916,0.1851179634645408,-0.4475730411467162,0.23948254459147408,0.8872352653029597,-0.5829125523645275,-0.3022326103326771,0.02981805732768176,-0.19400363933058895,-0.2730386937626308,-0.041973238454102044,-1.2886183211290896,-0.2797869495818009,-0.31420501740460616,-0.1394829774918767,0.19069799154908398,0.04749704365761034,-0.6349794596661164,0.3355586450519201,0.08796370929737078,-0.7824871231488768,-0.9694046805363402,-0.53346899996408,0.26675150396658537,0.6175779527707954,0.006832872641323147,0.5845107853609545,0.5651179606993324,-0.42290357646407745,0.09716034638640267,-0.11442177693435038,-0.05874604540356566,1.2735932450687837,-0.5743819316868551
TCGA-53-7624-01A,0.012765034528077215,0.061875107975504905,0.0,0.3473211076461978,0.0,0.011080780430530054,0.023758030234320767,0.0,0.0,0.0,0.0,0.0,0.0,0.02565092398630344,0.0,0.0,0.0,0.0,0.07902382897721993,0.0,0.0,0.0,0.004491608728992344,0.0,0.0,0.0,0.011660263689449791,0.0,0.0047147936631317605,0.0,0.0,0.07927561156204338,0.007531726711762233,0.0,0.0,0.0,0.026089772198730043,0.0,0.014330818549537336,0.0,0.003234231694989882,0.0,0.03816115808751583,0.0,0.0,0.0,0.061676382452241836,0.0,0.0,0.0,0.0,0.0263302347954379,0.0,0.0,0.0,0.0,0.0,0.0,0.017759591880699047,0.0,0.0,0.0,0.0322873611234603,0.0034273816025337106,0.0,0.0,0.0,0.0,0.003094932478018921,0.002390026447414166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038798679794476314,0.01973738862585391,0.002690020824321588,0.0,0.040843201311235665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9079485216122722,Lung Adenocarcinoma,-0.9034989470386277,-0.35215843203858005,0.20005508961560067,-0.5237342437365571,-0.8525905905150994,0.6463403204284545,0.03882358821311297,-1.0490831352914674,0.4375043419564629,-1.3069024280325567,0.0472934332613592,0.8189171282574421,1.5314429682127824,-0.5306762255705445,0.1436979599900769,0.35562578125206057,-0.9321398141871243,1.6572593698453542,0.4194406685285951,-1.7021887191386427,-0.7110828863360908,0.433472856724644,-0.6439268407192926,0.07074577306575566,-0.029298729543204224,1.549833949211239,0.9359599489437048,-0.10654752687213769,-1.2955604595792065,1.7461981213599294,1.5288639151004582,0.9100964061348691,0.7530860747958504,-0.6527746463722307,-2.1362512643720235,-0.2429017885936974,-0.1058333354628037,-1.382032445842801,-0.9780262489019784,1.2801895116917925,0.367915514955765,-0.09725264551275466,1.5440474385369973,0.3034865423522953,0.22423154609374263,0.8723424256608522,-0.5033835279645822,0.18461120270365394,-1.5707421925682448,-0.1813971685027299
TCGA-53-7626-01A,0.0021760553586884727,0.019684349918021152,0.0,0.36907135196869073,0.0,0.0,0.0,0.006001199156795399,0.0,0.004491927131573019,0.0,0.0,0.0,0.001962845910057147,0.0,0.0,0.011486060772347114,0.0,0.062246198610285436,0.0,0.002109240801924786,0.0,0.0,0.0,0.0,0.023209702637176838,0.0,0.002811738466364959,0.018183022533218806,0.0,0.0,0.0,0.0,0.0,0.0,0.00022956136318991448,0.0,0.0,0.0,0.0,0.005878624003821627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11252559706740109,0.0,0.0,0.0028586943981867767,0.01232935460443632,0.030619057349003387,0.02302710970878403,0.0,0.007688952772123374,0.008214436536579849,0.0,0.0,0.002733813221876556,0.0,0.025369944818909924,0.0,0.0,0.0,0.029981715294458977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026803014344529783,0.009924630376595056,0.0,0.08652918632779193,0.09829629763292952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01767902982431483,2.5352941200427703,Lung Adenocarcinoma,-0.31663675258936336,1.423370977203535,1.2490390898740413,0.2737642887498359,1.1020402424270086,0.5494072907164652,1.6092129985631338,0.6135724357736638,-0.4413152701323866,0.8159206420912091,1.5935929217354043,-1.5990469984942657,-1.1035148176133565,0.07257831450585409,0.6054480871969079,0.2942555246759469,-0.3982368196374272,-0.8723099837457066,-1.7537557460974715,1.4458880209407419,1.085119720681419,0.6012793395597992,1.68819778120365,1.7266219764495223,1.92337232507287,0.4775620742997953,0.9754681972221011,1.1680472852159616,1.602494861213854,0.2695512638896714,-1.369929421279016,-1.4399611075594951,-0.9573799334091568,1.1305648920881515,1.2394575842884563,-1.3771136077550719,1.0497567168754738,0.7759760959841764,-0.2558801446473476,0.2014660476257339,-0.02225361359628011,-0.6949379432881502,-1.2369711405256931,1.783586280943372,2.0258998295138024,-1.3362199948313964,1.4308855515744274,0.18589341821299946,0.40146324427365554,0.3598362263755719
TCGA-53-7813-01A,0.0,0.0,0.0,0.0,0.0,0.032796846161034815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002110622802990064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014784468430307594,0.0,0.0,0.0,0.009405816808509451,0.20227090617556445,0.0,0.0015543327894861562,0.0,0.0,0.06158350295666812,0.0,0.0,0.0,0.0,0.12562500614691358,0.0,0.0,0.0,0.0,0.013743539626765115,0.1526624147244631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011586896787831613,0.007226445703624594,0.0,0.025289335746995236,0.05126981410722976,0.0003036531754066249,0.0,0.009977971052027475,0.0,0.0,0.015223280852365219,0.0,0.0,0.0,0.01136682945114481,0.061541810746020185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060548291329787264,0.07981574218433642,0.0,0.0,0.04931247224052847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1271047983648077,Lung Adenocarcinoma,-1.5461541655744855,-0.1703177981249419,0.05807447570008933,-0.37319751753216684,-2.32795765197235,-1.784013018259847,-1.1129900293468744,-0.6867137493672426,0.5672078865031542,-0.8495557065379586,-0.35064345013278664,-0.0527044810364096,0.11546709411648019,-1.1371703620611378,-1.03170516050778,-0.20114893599943381,0.2876333343834169,0.07406159660406765,-0.5487087395323847,-0.17344796671556886,-0.24115449488292034,-0.8209338851661555,-0.5319124888016509,-0.06411254413899559,-0.4691437674423005,0.42732768176356606,0.36776273225495026,-0.6286128203421396,-0.6912091077436807,-0.9463655946117757,0.356051110131153,0.49963268359662144,-0.5659947061524154,-2.5259526213232246,-1.060895044487567,0.4250464516650789,-1.2163828323750532,0.40785875999658344,0.06206250263963909,-0.621077410695382,0.5755913751370926,-0.901967630897849,0.2466139834166778,0.19046433819307695,-0.3574870627883103,0.156389029667192,-0.6856236087476355,-0.33068226020254554,-0.6429684866628382,-1.3704792131414154
TCGA-53-A4EZ-01A,0.003073309189431135,0.0072594759728346,0.0,0.42172641201129096,0.0,0.02545208044781411,0.022611222839048373,0.0,0.0,0.0,0.0,0.0,0.019117856098215154,0.0,0.0,0.0,0.0,0.0,0.012036351115563004,0.0,0.0,0.0,0.00041487839089041464,0.0,0.0,0.0,0.014283027076393982,0.0,0.0,0.0,0.0,0.11105752365206514,0.0,0.0,0.0,0.0,0.0,0.04612046953669061,0.013647595762629652,0.0,0.016867929922908875,0.0,0.0,0.0,0.0,0.0,0.07846285841685259,0.0,0.0,0.0,0.0,0.0,0.0013360102379719786,0.0,0.04081888185675541,0.0,0.0,0.0,0.042383403771289366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018949682211196774,0.0077074256004572616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033810299620096344,0.06286330626960435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.733999286538387,Lung Adenocarcinoma,-0.06485644098403638,-1.161540611667116,-1.154034270198756,-1.68077233783633,-1.645262196632964,-1.7338943690380562,-2.329102248779087,0.796610485297876,-0.18321026275546967,-1.7210723507873287,-1.3092057089344846,0.8785670830268586,1.085340734834356,-2.372662666936406,-0.1014563641058911,0.32705312130614606,1.0082208722007493,0.8700710540673664,-0.13387929423022477,-1.3283108474567127,0.24378104782381455,-1.2147043008056952,-0.8842721643388514,-1.4023028775086082,-1.4982895402760714,-0.8188725100785897,-1.2151911639107085,-0.5374200127614405,-2.1207609744780966,0.1369766673161647,0.7619178778150371,0.6763272188555058,1.183335766832875,-0.45632282731479795,-1.0495344863860097,0.8414660167517384,-0.8015909340804944,-0.6754259741559672,1.206616073535707,-0.5592539282940601,-0.7096888529617768,0.7312830312097757,1.3345270418307127,-1.848450158723891,-1.805864183478034,-0.31249088058359614,-2.356259331779091,0.20604229448458,0.9538772422403062,0.641449099896328
TCGA-55-1592-01A,0.0,0.01961708026984149,0.009733597232828965,0.22439302433779212,0.0,0.0065585855915868355,0.014812256829573269,0.010308929966254751,0.0,0.022499512503116513,0.0,0.0,0.0070011119257001025,0.009437988140436126,0.0,0.0,0.0003151069532349311,0.0,0.03511588866346431,0.007342875895006442,0.0,0.0030048038865322685,0.0,0.0005562551570535925,0.0,0.0,0.011629985461612974,0.006704491294589323,0.018842457098842788,0.0,0.0,0.12457614765415533,0.008203338073892097,0.0,0.0,0.0,0.0,0.04063205524696796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04303674622166358,0.0,0.0,0.0,0.0,0.038679831462291536,0.0,0.0017642448248033665,0.0,0.010783466703559537,0.0,0.006621061849262969,0.005770959504391154,0.021154906619002302,0.0,0.0,0.020687473331397567,0.03560449008096228,0.0,0.0,0.0,0.024879629935884523,0.0,0.0,0.015914954919194334,0.0,0.04862010496143197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04260647367468332,0.050498273050445006,0.006982037397423859,0.0,0.04407088858575065,0.0,0.0,0.0,0.0,0.0010389646953697497,0.0,0.0,0.0,0.0,2.6884198220027105,Lung Adenocarcinoma,0.5321096240583578,-0.32666787520604407,1.3144984960272867,-0.3021105128049103,0.11885617081617458,-0.707329788153688,0.633028465443258,1.688994869673183,1.4995665052869989,0.4615050949524945,0.0565683506359062,-0.5791054768180788,-0.3651654794240953,-0.5004340839420969,-0.08914657949859865,-0.06731005101290327,0.9506955286823887,-0.4162314027731795,0.7358719675692321,-0.10948304858101893,1.1840186858494441,0.169737150045385,-0.06769964217729277,0.3291058648077516,0.12765546797653335,-0.3037637831500513,-0.3075998599734393,1.324527138049297,0.0375305331512625,-0.5339960237721173,0.32698949701401264,-0.6158483593544184,-0.8859267672949617,-0.037967847920134176,-0.0009104253570242942,-0.2505074266887033,0.04457052721463742,-0.39890629728056193,1.425118096667495,-0.6356406604110519,0.9745026479575775,-0.03546302874531143,-0.23765013017334205,0.07488963074225241,0.06438632532594199,-0.7707599786164765,0.055528121331600844,0.7634406714532546,-0.33804063027998077,0.7179412568519653
TCGA-55-1594-01A,0.014493036545222377,0.16441678090702586,0.0,0.019951153275676134,0.0,0.0020699462192002357,0.0,0.0,0.021545752359505184,0.0005990256559004123,0.0,0.0,0.0,0.052448770523383995,0.0,0.0,0.0,0.0,0.14914347143407386,0.0,0.03451263911790266,0.0,0.0,0.006986291943779703,0.05772998596108974,0.0,0.017112670879513375,0.0,0.006895972447377427,0.0,0.017590964181829778,0.0,0.0,0.0,0.0,0.0,0.12330084747046216,0.0,0.004154460044933531,0.0,0.0,0.014393681334849702,0.05399492952659614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01244645578686949,0.0017278593386114293,0.0,0.0,0.0,0.0,0.0,0.015246125167276314,0.0,0.0,0.0,0.0058796432145661465,0.003928667787105327,9.43107870239001e-05,0.0,0.0,0.0,0.009658383111846207,0.0,0.0,0.0,0.045340285054233764,0.0,0.008115106455344656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019491403516459158,0.03735225034246396,0.03971919953944309,0.027085369049080554,0.0,0.012574561021353731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173186268412274,Lung Adenocarcinoma,-0.3929385093497509,-0.3143373832498443,-0.8301407916338608,-0.5825812491356863,-1.3155606426824138,-1.2563501360524274,-1.0749082382579367,-0.0655125437497197,-0.6502195294874888,-0.16792475378816094,-0.5696903807473771,0.5653299317110044,0.769525542481945,-0.7714527290760693,-0.5821568108039509,-0.9204423915233797,-0.3302981206957832,0.6562992370360347,0.09548950378507406,-0.6396922578586501,-0.6303376248243024,-0.6405725292747332,-0.9569115492239709,-0.6259061234596622,-0.7475861455708499,-1.518421481766959,-1.2097806471030161,-0.026350260113998915,-0.7444077505240926,0.11560554038054265,0.9115280879205082,0.651901767907462,0.1829773720439547,-0.8915219805542994,-0.47659273942049474,0.19080513022066756,-1.4617106559889321,0.33133147265807544,-0.18057123058478244,0.7124047683094602,1.1803709112285325,0.1352425074348858,1.088288272938649,-1.0885771658708505,-1.5577467764702002,0.9051422143298659,-1.1687718890594851,-0.11034361101565808,-0.8054653849757207,0.05279326766699454
TCGA-55-1595-01A,0.018600763568114794,0.02151075722948466,0.0,0.2082269572338769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073408787810806805,0.0,0.0,0.0,0.0,0.0,0.006358925982547678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027353463151755003,0.030532816147473732,0.0,0.0,0.3149709088421145,0.0,0.0,0.0,0.0,0.0,0.0,0.049469263849845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10944727408601237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057289569424642424,0.0,0.0,0.01886377799907665,0.0,0.0,0.0,0.0,0.07064966202424866,0.03220637914335269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005527119463077765,0.0,0.0,0.0,0.00116871539183544,0.0,0.0,0.0,0.0,0.0,0.04510088451804063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481442628502305,Lung Adenocarcinoma,-0.567302723262458,-0.2046366041491133,0.0031708478067144466,0.3371974403348066,0.39638560806654843,0.08553322545282734,-0.0731617644368585,-0.6479974856977057,-0.5482249387673186,0.2823843660888194,-0.28815730746769347,0.34777231005815645,0.0980619667262956,0.4288091506971376,-0.3557190620526502,-0.5200497182372367,-0.25283163565571826,-0.1423489830561078,-0.5707274889446027,0.22173967041419482,0.2385950410834372,-0.5876961602740761,0.14680728270110488,0.3688660858412328,-0.17986061888294222,-0.10033290673476215,0.010844100513714193,-0.2221735280409472,0.2470835230574931,0.08156501491132151,-0.814450935449997,-0.08735734046311185,0.015172203338597909,-0.037808562320872326,0.6483719277604453,-0.43197005832966834,0.32626965544560343,-0.431556671753784,-0.7853444335272467,-0.4891175676986262,-0.32275343342055196,-0.8913359365254644,-0.3210973396721331,0.2263613446302149,-0.1313234301298862,-0.6742818767888122,0.17488899810999875,-0.2753576630710699,0.14639714997114686,-0.6394012824917557
