sample,cosine_similarity,n_snv,cancer_type
TCGA-55-A493-01A-11D-A24D-08,0.9532065579246918,2.4149733479708178,Lung Adenocarcinoma
TCGA-55-A494-01A-11D-A24P-08,0.9125035058835929,2.326335860928751,Lung Adenocarcinoma
TCGA-55-A4DF-01A-11D-A24D-08,0.9936714402529088,2.9095560292411755,Lung Adenocarcinoma
TCGA-55-A4DG-01A-11D-A24D-08,0.9702407640779207,2.8432327780980096,Lung Adenocarcinoma
TCGA-5L-AAT0-01A-12D-A41F-09,0.9865147245596434,2.2121876044039577,Breast Invasive Carcinoma
TCGA-5L-AAT1-01A-12D-A41F-09,0.9959533956055154,3.085290578230065,Breast Invasive Carcinoma
TCGA-62-8394-01A-11D-2323-08,0.9123609545542621,2.0827853703164503,Lung Adenocarcinoma
TCGA-62-8399-01A-21D-2323-08,0.9803095843401963,2.724275869600789,Lung Adenocarcinoma
TCGA-62-A46O-01A-11D-A24D-08,0.976517785710432,2.948412965778601,Lung Adenocarcinoma
TCGA-62-A46P-01A-11D-A24D-08,0.9712812941524034,2.44870631990508,Lung Adenocarcinoma
TCGA-62-A46R-01A-11D-A24D-08,0.9133684169499787,2.164352855784437,Lung Adenocarcinoma
TCGA-62-A46S-01A-11D-A24D-08,0.9021887944303981,2.0863598306747484,Lung Adenocarcinoma
TCGA-62-A470-01A-11D-A24D-08,0.8989112916415701,2.0718820073061255,Lung Adenocarcinoma
TCGA-62-A471-01A-12D-A24D-08,0.9696082398695439,2.0791812460476247,Lung Adenocarcinoma
TCGA-64-1676-01A-01D-0969-08,0.9729234499639806,2.775974331129369,Lung Adenocarcinoma
TCGA-64-1676-01A-01W-0928-08,0.9718854991395127,2.7611758131557314,Lung Adenocarcinoma
TCGA-64-1677-01A-01W-0928-08,0.9514950794679976,2.296665190261531,Lung Adenocarcinoma
TCGA-64-1678-01A-01W-0928-08,0.9742046461656554,2.6180480967120925,Lung Adenocarcinoma
TCGA-64-1679-01A-21D-2063-08,0.9783287482494439,2.699837725867246,Lung Adenocarcinoma
TCGA-64-5774-01A-01D-1625-08,0.9077494282204742,2.1492191126553797,Lung Adenocarcinoma
TCGA-64-5775-01A-01D-1625-08,0.9747665516115122,2.6875289612146345,Lung Adenocarcinoma
TCGA-64-5778-01A-01D-1625-08,0.9605521672722572,2.6665179805548807,Lung Adenocarcinoma
TCGA-64-5779-01A-01D-1625-08,0.9661371738998051,2.550228353055094,Lung Adenocarcinoma
TCGA-64-5781-01A-01D-1625-08,0.9699378575256535,3.04688519083771,Lung Adenocarcinoma
TCGA-64-5815-01A-01D-1625-08,0.9254956268460881,2.24551266781415,Lung Adenocarcinoma
TCGA-67-3770-01A-01D-0969-08,0.9445559008923291,2.315970345456918,Lung Adenocarcinoma
TCGA-67-3770-01A-01W-0928-08,0.9476560570635237,2.305351369446624,Lung Adenocarcinoma
TCGA-67-3771-01A-01D-1040-01,0.9806906921023383,3.044539760392411,Lung Adenocarcinoma
TCGA-67-3771-01A-01W-0928-08,0.9843221755324718,3.0576661039098294,Lung Adenocarcinoma
TCGA-67-3774-01A-01D-1040-01,0.8994976053460286,2.0492180226701815,Lung Adenocarcinoma
TCGA-67-4679-01B-01D-1753-08,0.9311669150605395,2.4533183400470375,Lung Adenocarcinoma
TCGA-67-6215-01A-11D-1753-08,0.9597057548759432,2.0253058652647704,Lung Adenocarcinoma
TCGA-67-6217-01A-11D-1753-08,0.9462076444063894,2.2430380486862944,Lung Adenocarcinoma
TCGA-69-7765-01A-11D-2167-08,0.9735578681848566,2.7944880466591697,Lung Adenocarcinoma
TCGA-69-7973-01A-11D-2184-08,0.9593888519378492,2.3891660843645326,Lung Adenocarcinoma
TCGA-69-7974-01A-11D-2184-08,0.9709179129014772,2.6580113966571126,Lung Adenocarcinoma
TCGA-69-7978-01A-11D-2184-08,0.9686128887481301,2.767897616018091,Lung Adenocarcinoma
TCGA-69-7979-01A-11D-2184-08,0.9828127515725124,3.156851901070011,Lung Adenocarcinoma
TCGA-69-7980-01A-11D-2184-08,0.9826336007764913,2.89707700320942,Lung Adenocarcinoma
TCGA-69-8253-01A-11D-2284-08,0.8505974035608964,2.1818435879447726,Lung Adenocarcinoma
TCGA-69-8255-01A-11D-2284-08,0.9150511910766622,2.4578818967339924,Lung Adenocarcinoma
TCGA-69-A59K-01A-11D-A25L-08,0.9707608658367242,2.655138434811382,Lung Adenocarcinoma
TCGA-73-4658-01A-01D-1753-08,0.9744282681238566,2.4785664955938436,Lung Adenocarcinoma
TCGA-73-4659-01A-01D-1265-08,0.8798558389971874,2.3384564936046046,Lung Adenocarcinoma
TCGA-73-4662-01A-01D-1265-08,0.9482091550078353,2.278753600952829,Lung Adenocarcinoma
TCGA-73-4666-01A-01D-1265-08,0.9549438767262337,2.571708831808688,Lung Adenocarcinoma
TCGA-73-4668-01A-01D-1265-08,0.9586326977322367,2.6314437690131722,Lung Adenocarcinoma
TCGA-73-4670-01A-01D-1265-08,0.9481111679486105,2.5010592622177517,Lung Adenocarcinoma
TCGA-73-4677-01A-01D-1265-08,0.9523934610924591,2.4149733479708178,Lung Adenocarcinoma
TCGA-73-7498-01A-12D-2184-08,0.9085041833832913,2.0086001717619175,Lung Adenocarcinoma
TCGA-73-A9RS-01A-11D-A410-08,0.9798736694212036,2.9934362304976116,Lung Adenocarcinoma
TCGA-75-5122-01A-01D-1753-08,0.8977401610539972,2.1072099696478683,Lung Adenocarcinoma
TCGA-75-5125-01A-01D-1753-08,0.9310348475746449,2.187520720836463,Lung Adenocarcinoma
TCGA-75-5126-01A-01D-1753-08,0.9754556388006539,2.7752462597402365,Lung Adenocarcinoma
TCGA-75-5146-01A-01D-1625-08,0.9382889320380357,2.2695129442179165,Lung Adenocarcinoma
TCGA-75-6211-01A-11D-1753-08,0.9581876558345812,2.5415792439465807,Lung Adenocarcinoma
TCGA-75-6214-01A-41D-1945-08,0.9730576670533176,2.841359470454855,Lung Adenocarcinoma
TCGA-75-7027-01A-11D-1945-08,0.9392640439090506,2.3891660843645326,Lung Adenocarcinoma
TCGA-75-7031-01A-11D-1945-08,0.9169731933145748,2.294466226161593,Lung Adenocarcinoma
TCGA-78-7145-01A-11D-2036-08,0.8569567781236276,2.2329961103921536,Lung Adenocarcinoma
TCGA-78-7146-01A-11D-2036-08,0.956658944308648,2.5352941200427703,Lung Adenocarcinoma
TCGA-78-7147-01A-11D-2036-08,0.9476276291146573,2.507855871695831,Lung Adenocarcinoma
TCGA-78-7148-01A-11D-2036-08,0.9603215401810619,2.315970345456918,Lung Adenocarcinoma
TCGA-78-7149-01A-11D-2036-08,0.9656962941247291,2.164352855784437,Lung Adenocarcinoma
TCGA-78-7150-01A-21D-2036-08,0.9679848441634943,2.622214022966295,Lung Adenocarcinoma
TCGA-78-7152-01A-11D-2036-08,0.9449081263920053,2.305351369446624,Lung Adenocarcinoma
TCGA-78-7154-01A-11D-2036-08,0.9758922412590404,2.4082399653118496,Lung Adenocarcinoma
TCGA-78-7155-01A-11D-2036-08,0.9879864688919354,3.1792644643390253,Lung Adenocarcinoma
TCGA-78-7156-01A-11D-2036-08,0.9816946932003628,2.4800069429571505,Lung Adenocarcinoma
TCGA-78-7158-01A-11D-2036-08,0.9412733607116701,2.3560258571931225,Lung Adenocarcinoma
TCGA-78-7159-01A-11D-2036-08,0.9766811320169212,2.462397997898956,Lung Adenocarcinoma
TCGA-78-7161-01A-11D-2036-08,0.902196932356857,2.250420002308894,Lung Adenocarcinoma
TCGA-78-7166-01A-12D-2063-08,0.9601398546473506,2.359835482339888,Lung Adenocarcinoma
TCGA-78-7220-01A-11D-2036-08,0.9799420746608262,2.9180303367848803,Lung Adenocarcinoma
TCGA-78-7535-01A-11D-2063-08,0.935325820114417,2.247973266361807,Lung Adenocarcinoma
TCGA-78-7536-01A-11D-2063-08,0.9703382588891297,2.800717078282385,Lung Adenocarcinoma
TCGA-78-7537-01A-11D-2063-08,0.8713080328868479,2.1172712956557644,Lung Adenocarcinoma
TCGA-78-7539-01A-11D-2063-08,0.9785439112150572,2.690196080028514,Lung Adenocarcinoma
TCGA-78-7542-01A-21D-2063-08,0.9569570935411871,2.5634810853944106,Lung Adenocarcinoma
TCGA-78-7633-01A-11D-2063-08,0.8687294584158947,2.0253058652647704,Lung Adenocarcinoma
TCGA-78-8640-01A-11D-2393-08,0.9761943552185733,2.864511081058392,Lung Adenocarcinoma
TCGA-78-8660-01A-11D-2393-08,0.9444518819660029,2.3944516808262164,Lung Adenocarcinoma
TCGA-78-8662-01A-11D-2393-08,0.980859818429852,3.0663259253620376,Lung Adenocarcinoma
TCGA-80-5607-01A-31D-1945-08,0.9768127103003303,2.103803720955957,Lung Adenocarcinoma
TCGA-80-5608-01A-31D-1945-08,0.9313581829713736,2.2380461031287955,Lung Adenocarcinoma
TCGA-80-5611-01A-01D-1625-08,0.9227855493797219,2.2833012287035497,Lung Adenocarcinoma
TCGA-83-5908-01A-21D-2284-08,0.9361941132396252,2.3324384599156054,Lung Adenocarcinoma
TCGA-86-6851-01A-11D-1945-08,0.9866648000249469,2.9459607035775686,Lung Adenocarcinoma
TCGA-86-7701-01A-11D-2167-08,0.9266752501443088,2.287801729930226,Lung Adenocarcinoma
TCGA-86-7711-01A-11D-2063-08,0.937029572121977,2.357934847000454,Lung Adenocarcinoma
TCGA-86-7713-01A-11D-2063-08,0.8943001116182929,2.1986570869544226,Lung Adenocarcinoma
TCGA-86-7954-01A-11D-2184-08,0.9173262207048878,2.271841606536499,Lung Adenocarcinoma
TCGA-86-7955-01A-11D-2184-08,0.9388589595045448,2.499687082618404,Lung Adenocarcinoma
TCGA-86-8054-01A-11D-2238-08,0.9366557161765746,2.3384564936046046,Lung Adenocarcinoma
TCGA-86-8056-01A-11D-2238-08,0.9761040408901445,2.4216039268698313,Lung Adenocarcinoma
TCGA-86-8073-01A-11D-2238-08,0.9865915545926128,3.17868923977559,Lung Adenocarcinoma
TCGA-86-8279-01A-11D-2284-08,0.9581334547066949,2.720159303405957,Lung Adenocarcinoma
TCGA-86-8281-01A-11D-2284-08,0.959175270504853,2.4099331233312946,Lung Adenocarcinoma
TCGA-86-8359-01A-11D-2323-08,0.9271556203627714,2.2121876044039577,Lung Adenocarcinoma
TCGA-86-8585-01A-11D-2393-08,0.9763380724851681,2.749736315569061,Lung Adenocarcinoma
TCGA-86-8669-01A-11D-2393-08,0.9151539008435385,2.1367205671564067,Lung Adenocarcinoma
TCGA-86-8672-01A-21D-2393-08,0.9484003844973183,2.48572142648158,Lung Adenocarcinoma
TCGA-86-8673-01A-11D-2393-08,0.9742508483005071,2.6720978579357175,Lung Adenocarcinoma
TCGA-86-8674-01A-21D-2393-08,0.9441268061295379,2.4683473304121573,Lung Adenocarcinoma
TCGA-86-A456-01A-11D-A24D-08,0.9580426750046357,2.499687082618404,Lung Adenocarcinoma
TCGA-86-A4D0-01A-11D-A24D-08,0.9646888448934344,2.4216039268698313,Lung Adenocarcinoma
TCGA-86-A4JF-01A-11D-A24P-08,0.9898465600237567,3.1126050015345745,Lung Adenocarcinoma
TCGA-91-6828-01A-11D-1855-08,0.9234118967907153,2.428134794028789,Lung Adenocarcinoma
TCGA-91-6829-01A-21D-1855-08,0.9716541867807995,2.8048206787211623,Lung Adenocarcinoma
TCGA-91-6830-01A-11D-1945-08,0.9864587945003838,2.315970345456918,Lung Adenocarcinoma
TCGA-91-6831-01A-11D-1855-08,0.9507571791002719,2.428134794028789,Lung Adenocarcinoma
TCGA-91-6836-01A-21D-1855-08,0.9747831040683195,2.6599162000698504,Lung Adenocarcinoma
TCGA-91-6840-01A-11D-1945-08,0.966383616919087,2.0863598306747484,Lung Adenocarcinoma
TCGA-91-6848-01A-11D-1945-08,0.9722036475973959,2.762678563727436,Lung Adenocarcinoma
TCGA-91-6849-01A-11D-1945-08,0.8592123311721612,2.0086001717619175,Lung Adenocarcinoma
TCGA-91-7771-01A-11D-2167-08,0.89638803114879,2.2695129442179165,Lung Adenocarcinoma
TCGA-91-8499-01A-11D-2393-08,0.967043055651009,2.5024271199844326,Lung Adenocarcinoma
TCGA-91-A4BC-01A-11D-A24D-08,0.9615588753767002,2.630427875025024,Lung Adenocarcinoma
TCGA-93-7347-01A-11D-2184-08,0.9055614999452724,2.0492180226701815,Lung Adenocarcinoma
TCGA-93-8067-01A-11D-2284-08,0.9905787240520129,2.7323937598229686,Lung Adenocarcinoma
TCGA-93-8067-01C-01D-A38P-08,0.9905609594047347,2.4456042032735974,Lung Adenocarcinoma
TCGA-93-8067-01D-01D-A38P-08,0.9837412673286948,2.2600713879850747,Lung Adenocarcinoma
TCGA-93-A4JP-01D-01D-A38P-08,0.9335289824662264,2.060697840353612,Lung Adenocarcinoma
TCGA-93-A4JP-01E-01D-A38P-08,0.8933325671027591,2.012837224705172,Lung Adenocarcinoma
TCGA-93-A4JQ-01A-11D-A24P-08,0.9340191068333801,2.113943352306837,Lung Adenocarcinoma
TCGA-95-7039-01A-11D-1945-08,0.9798723197565055,3.0982975364946976,Lung Adenocarcinoma
TCGA-95-7043-01A-11D-1945-08,0.9792006248437505,3.010299956639812,Lung Adenocarcinoma
TCGA-95-7562-01A-11D-2238-08,0.968434944571019,2.57978359661681,Lung Adenocarcinoma
TCGA-95-7567-01A-11D-2063-08,0.9567798872154388,2.960946195733831,Lung Adenocarcinoma
TCGA-95-7944-01A-11D-2184-08,0.9917370675821,2.413299764081252,Lung Adenocarcinoma
TCGA-95-7947-01A-11D-2184-08,0.9801198959780015,2.747411807886423,Lung Adenocarcinoma
TCGA-95-7948-01A-11D-2184-08,0.9469515356931677,2.1335389083702174,Lung Adenocarcinoma
TCGA-95-8494-01A-11D-2323-08,0.9581847491589782,2.037426497940624,Lung Adenocarcinoma
TCGA-95-A4VK-01A-11D-A25L-08,0.929957340922148,2.4183012913197452,Lung Adenocarcinoma
TCGA-95-A4VN-01A-11D-A25L-08,0.9459286379870167,2.6464037262230695,Lung Adenocarcinoma
TCGA-95-A4VP-01A-21D-A25L-08,0.9016660712437643,2.089905111439398,Lung Adenocarcinoma
TCGA-97-7546-01A-11D-2036-08,0.9622826441912947,2.413299764081252,Lung Adenocarcinoma
TCGA-97-7547-01A-11D-2036-08,0.9371756824446098,2.1760912590556813,Lung Adenocarcinoma
TCGA-97-7554-01A-11D-2036-08,0.9313986795198315,2.621176281775035,Lung Adenocarcinoma
TCGA-97-7937-01A-11D-2167-08,0.9597748321129541,2.6522463410033232,Lung Adenocarcinoma
TCGA-97-7938-01A-11D-2167-08,0.9716275653401631,2.558708570533166,Lung Adenocarcinoma
TCGA-97-8172-01A-11D-2284-08,0.9450083399779637,2.404833716619938,Lung Adenocarcinoma
TCGA-97-8174-01A-11D-2284-08,0.9490237556756828,2.214843848047698,Lung Adenocarcinoma
TCGA-97-8176-01A-11D-2393-08,0.9522960174785651,2.1986570869544226,Lung Adenocarcinoma
TCGA-97-8179-01A-11D-2284-08,0.914513538336426,2.2329961103921536,Lung Adenocarcinoma
TCGA-97-A4LX-01A-11D-A24P-08,0.944455039703359,2.247973266361807,Lung Adenocarcinoma
TCGA-97-A4M0-01A-11D-A24P-08,0.9684574313413091,2.5575072019056577,Lung Adenocarcinoma
TCGA-97-A4M3-01A-11D-A24P-08,0.919725681784243,2.298853076409707,Lung Adenocarcinoma
TCGA-97-A4M5-01A-11D-A24P-08,0.9572207126727831,2.2013971243204513,Lung Adenocarcinoma
TCGA-97-A4M7-01A-11D-A24P-08,0.9348448468648153,2.4800069429571505,Lung Adenocarcinoma
TCGA-99-7458-01A-11D-2036-08,0.9762588305094789,2.6283889300503116,Lung Adenocarcinoma
TCGA-99-8025-01A-11D-2238-08,0.9743491521794659,2.699837725867246,Lung Adenocarcinoma
TCGA-99-8028-01A-11D-2238-08,0.9756468330968271,2.5774917998372255,Lung Adenocarcinoma
TCGA-99-8032-01A-11D-2238-08,0.9540226295019423,2.5921767573958667,Lung Adenocarcinoma
TCGA-99-8033-01A-11D-2238-08,0.925928442710178,2.2329961103921536,Lung Adenocarcinoma
TCGA-A1-A0SI-01A-11D-A142-09,0.994411385453316,2.3138672203691533,Breast Invasive Carcinoma
TCGA-A1-A0SO-01A-22D-A099-09,0.9500278579792888,2.4345689040341987,Breast Invasive Carcinoma
TCGA-A2-A04P-01A-31D-A128-09,0.8591678143933661,2.0791812460476247,Breast Invasive Carcinoma
TCGA-A2-A04W-01A-31D-A10Y-09,0.9761992916816332,2.143014800254095,Breast Invasive Carcinoma
TCGA-A2-A0CL-01A-11D-A10Y-09,0.9782831278563024,2.143014800254095,Breast Invasive Carcinoma
TCGA-A2-A0CR-01A-11D-A228-09,0.9839001684249452,2.0681858617461617,Breast Invasive Carcinoma
TCGA-A2-A0CX-01A-21W-A019-09,0.9883574574331716,2.4313637641589874,Breast Invasive Carcinoma
TCGA-A2-A0EQ-01A-11W-A050-09,0.9868012174433727,2.3521825181113627,Breast Invasive Carcinoma
TCGA-A2-A0EY-01A-11W-A050-09,0.9899508985089386,2.307496037913213,Breast Invasive Carcinoma
TCGA-A2-A0SY-01A-31D-A099-09,0.976211158274358,2.0969100130080562,Breast Invasive Carcinoma
TCGA-A2-A0T0-01A-22D-A099-09,0.886686934491483,2.2174839442139063,Breast Invasive Carcinoma
TCGA-A2-A0YK-01A-22D-A117-09,0.9904512854558608,2.5490032620257876,Breast Invasive Carcinoma
TCGA-A2-A25A-01A-12D-A16D-09,0.9453508993514707,2.424881636631067,Breast Invasive Carcinoma
TCGA-A2-A3Y0-01A-11D-A23C-09,0.9125104312199017,2.2013971243204513,Breast Invasive Carcinoma
TCGA-A3-3313-01A-01W-0886-08,0.9190512863897367,2.0253058652647704,Kidney Renal Clear Cell Carcinoma
TCGA-A3-3346-01A-01W-0886-08,0.9739571593425682,2.2013971243204513,Kidney Renal Clear Cell Carcinoma
TCGA-A3-3374-01A-01W-0886-08,0.923882056515691,2.1367205671564067,Kidney Renal Clear Cell Carcinoma
TCGA-A3-3382-01A-01W-0886-08,0.8942400850176907,2.041392685158225,Kidney Renal Clear Cell Carcinoma
TCGA-A3-A8OV-01A-11D-A36X-10,0.885873448791931,2.1335389083702174,Kidney Renal Clear Cell Carcinoma
TCGA-A7-A0DA-01A-31D-A10Y-09,0.866028012262969,2.1271047983648077,Breast Invasive Carcinoma
TCGA-A7-A13D-01A-13D-A12Q-09,0.8576473096427689,2.0043213737826426,Breast Invasive Carcinoma
TCGA-A7-A26H-01A-11D-A167-09,0.9745970188497154,2.0530784434834195,Breast Invasive Carcinoma
TCGA-A7-A56D-01A-11D-A27P-09,0.9707092678599896,2.0863598306747484,Breast Invasive Carcinoma
TCGA-A7-A5ZV-01A-11D-A28B-09,0.8801813135155876,2.247973266361807,Breast Invasive Carcinoma
TCGA-A7-A6VX-01A-12D-A33E-09,0.8880264880576871,2.060697840353612,Breast Invasive Carcinoma
TCGA-A8-A06Q-01A-11W-A050-09,0.9866491890584265,2.3502480183341627,Breast Invasive Carcinoma
TCGA-A8-A06X-01A-21W-A019-09,0.9073693494061209,2.3096301674258988,Breast Invasive Carcinoma
TCGA-A8-A07R-01A-21W-A050-09,0.9144098318640651,2.3283796034387376,Breast Invasive Carcinoma
TCGA-A8-A07W-01A-11W-A019-09,0.9254335763648374,2.100370545117563,Breast Invasive Carcinoma
TCGA-A8-A08F-01A-11W-A019-09,0.8775430960327865,2.0718820073061255,Breast Invasive Carcinoma
TCGA-A8-A08L-01A-11W-A019-09,0.9560266999601323,2.330413773349191,Breast Invasive Carcinoma
TCGA-A8-A08R-01A-11W-A050-09,0.954292189630067,2.3710678622717363,Breast Invasive Carcinoma
TCGA-A8-A093-01A-11W-A019-09,0.9651503834812477,2.0043213737826426,Breast Invasive Carcinoma
TCGA-A8-A094-01A-11W-A019-09,0.971255998062257,2.2695129442179165,Breast Invasive Carcinoma
TCGA-A8-A095-01A-11W-A019-09,0.941860225550364,2.1702617153949575,Breast Invasive Carcinoma
TCGA-A8-A09A-01A-11W-A019-09,0.9394797841327474,2.307496037913213,Breast Invasive Carcinoma
TCGA-A8-A09G-01A-21W-A019-09,0.9773007118931621,2.424881636631067,Breast Invasive Carcinoma
TCGA-A8-A09I-01A-22W-A050-09,0.9680741076098232,2.100370545117563,Breast Invasive Carcinoma
TCGA-A8-A09M-01A-11W-A019-09,0.916621014983741,2.100370545117563,Breast Invasive Carcinoma
TCGA-A8-A09Q-01A-11W-A019-09,0.9181794828676021,2.1702617153949575,Breast Invasive Carcinoma
TCGA-A8-A09Z-01A-11W-A019-09,0.985558931425209,3.052693941924968,Breast Invasive Carcinoma
TCGA-A8-A0A7-01A-11W-A019-09,0.9864411738668546,2.3324384599156054,Breast Invasive Carcinoma
TCGA-AC-A23C-01A-12D-A167-09,0.9455531172317886,2.0086001717619175,Breast Invasive Carcinoma
TCGA-AC-A23H-01A-11D-A159-09,0.9929814972375721,3.6830470382388496,Breast Invasive Carcinoma
TCGA-AC-A5EH-01A-11D-A28B-09,0.8862596212633209,2.1583624920952498,Breast Invasive Carcinoma
TCGA-AC-A5XS-01A-11D-A29N-09,0.9877684586354786,2.677606952720493,Breast Invasive Carcinoma
TCGA-AC-A6IW-01A-12D-A33E-09,0.9393584091722798,2.1583624920952498,Breast Invasive Carcinoma
TCGA-AC-A8OP-01A-11D-A36J-09,0.9551224136607439,2.123851640967086,Breast Invasive Carcinoma
TCGA-AN-A046-01A-21W-A050-09,0.9839674288551756,3.7480328941301435,Breast Invasive Carcinoma
TCGA-AN-A0AK-01A-21W-A019-09,0.9876171787362703,3.048053173115609,Breast Invasive Carcinoma
TCGA-AN-A0AR-01A-11W-A019-09,0.8535820243003572,2.041392685158225,Breast Invasive Carcinoma
TCGA-AN-A0AT-01A-11D-A045-09,0.8812091084765171,2.0569048513364727,Breast Invasive Carcinoma
TCGA-AN-A0FL-01A-11W-A050-09,0.8615264399480076,2.1903316981702914,Breast Invasive Carcinoma
TCGA-AN-A0FT-01A-11W-A050-09,0.9503073998347099,2.0,Breast Invasive Carcinoma
TCGA-AN-A0FW-01A-11W-A050-09,0.8780356281630328,2.0253058652647704,Breast Invasive Carcinoma
TCGA-AN-A0XN-01A-21D-A10G-09,0.8845595409337942,2.1398790864012365,Breast Invasive Carcinoma
TCGA-AN-A0XU-01A-11D-A10G-09,0.8427492630367278,2.0453229787866576,Breast Invasive Carcinoma
TCGA-AN-A0XW-01A-11D-A10G-09,0.99179009432497,2.494154594018443,Breast Invasive Carcinoma
TCGA-AO-A0J4-01A-11W-A050-09,0.9510128434822717,2.037426497940624,Breast Invasive Carcinoma
TCGA-AO-A0J9-01A-11W-A050-09,0.9684841716843011,2.0755469613925306,Breast Invasive Carcinoma
TCGA-AO-A0JC-01A-11W-A071-09,0.9940251791955557,2.155336037465062,Breast Invasive Carcinoma
TCGA-AO-A0JD-01A-11W-A071-09,0.8610938303521901,2.041392685158225,Breast Invasive Carcinoma
TCGA-AO-A124-01A-11D-A10M-09,0.8868721691360669,2.089905111439398,Breast Invasive Carcinoma
TCGA-AO-A128-01A-11D-A10M-09,0.9814683615174692,2.975431808509263,Breast Invasive Carcinoma
TCGA-AR-A0TX-01A-11D-A099-09,0.9839020292046163,2.4885507165004443,Breast Invasive Carcinoma
TCGA-AR-A24H-01A-11D-A167-09,0.8697726067270891,2.0827853703164503,Breast Invasive Carcinoma
TCGA-AR-A24Q-01A-12D-A167-09,0.9130625777703725,2.2174839442139063,Breast Invasive Carcinoma
TCGA-AR-A250-01A-31D-A167-09,0.9460218192614125,2.012837224705172,Breast Invasive Carcinoma
TCGA-AR-A251-01A-12D-A167-09,0.8939416780194782,2.1931245983544616,Breast Invasive Carcinoma
TCGA-AR-A256-01A-11D-A167-09,0.8886160359710066,2.2430380486862944,Breast Invasive Carcinoma
TCGA-AR-A2LE-01A-11D-A17W-09,0.9931222808390924,2.4742162640762553,Breast Invasive Carcinoma
TCGA-B0-4698-01A-01D-1501-10,0.9624893103315187,2.639486489268586,Kidney Renal Clear Cell Carcinoma
TCGA-B0-4823-01A-02D-1421-08,0.8651634199645565,2.0211892990699383,Kidney Renal Clear Cell Carcinoma
TCGA-B0-5098-01A-01D-1421-08,0.9722926157277347,2.7520484478194387,Kidney Renal Clear Cell Carcinoma
TCGA-B6-A0I8-01A-11W-A050-09,0.8675556236720315,2.0043213737826426,Breast Invasive Carcinoma
TCGA-B6-A0IJ-01A-11W-A050-09,0.8965590852777996,2.123851640967086,Breast Invasive Carcinoma
TCGA-B6-A0IK-01A-12W-A071-09,0.9819609603733671,2.143014800254095,Breast Invasive Carcinoma
TCGA-B6-A0RE-01A-11W-A071-09,0.9316614580355139,2.173186268412274,Breast Invasive Carcinoma
TCGA-B6-A0RS-01A-11D-A099-09,0.9130252879015147,2.1522883443830563,Breast Invasive Carcinoma
TCGA-BH-A0AW-01A-11W-A071-09,0.9810070969383864,2.184691430817599,Breast Invasive Carcinoma
TCGA-BH-A0B6-01A-11D-A19Y-09,0.9948191724745723,2.8992731873176036,Breast Invasive Carcinoma
TCGA-BH-A0BP-01A-11D-A10Y-09,0.9395070014468786,2.161368002234975,Breast Invasive Carcinoma
TCGA-BH-A0BZ-01A-31D-A12Q-09,0.950396992074656,2.3502480183341627,Breast Invasive Carcinoma
TCGA-BH-A0DZ-01A-11W-A019-09,0.9962965144704234,2.439332693830263,Breast Invasive Carcinoma
TCGA-BH-A0EE-01A-11W-A050-09,0.9793218101378857,2.03342375548695,Breast Invasive Carcinoma
TCGA-BH-A0HA-01A-11D-A12Q-09,0.984784137580477,2.428134794028789,Breast Invasive Carcinoma
TCGA-BH-A0HF-01A-11W-A071-09,0.9844352363381629,3.053462604925455,Breast Invasive Carcinoma
TCGA-BH-A0HK-01A-11W-A071-09,0.9775492019162341,2.0086001717619175,Breast Invasive Carcinoma
TCGA-BH-A0HP-01A-12D-A099-09,0.9943562132231751,2.439332693830263,Breast Invasive Carcinoma
TCGA-BH-A0W7-01A-11D-A10Y-09,0.9927386465143551,2.305351369446624,Breast Invasive Carcinoma
TCGA-BH-A18G-01A-11D-A12B-09,0.9911535178721075,3.0948203803548,Breast Invasive Carcinoma
TCGA-BH-A18P-01A-11D-A12B-09,0.9884260918732575,2.4913616938342726,Breast Invasive Carcinoma
TCGA-BH-A18U-01A-21D-A12B-09,0.9771492334429999,2.100370545117563,Breast Invasive Carcinoma
TCGA-BH-A18V-01A-11D-A12B-09,0.9485716354945527,2.2764618041732443,Breast Invasive Carcinoma
TCGA-BH-A18V-06A-11D-A20S-09,0.96670303521722,2.342422680822206,Breast Invasive Carcinoma
TCGA-BH-A1F8-01A-11D-A13L-09,0.9873365873042297,2.164352855784437,Breast Invasive Carcinoma
TCGA-BH-A1FN-01A-11D-A13L-09,0.9393657336579596,2.03342375548695,Breast Invasive Carcinoma
TCGA-BH-A2L8-01A-11D-A18P-09,0.9914166230311094,2.6665179805548807,Breast Invasive Carcinoma
TCGA-BP-5168-01A-01D-1421-08,0.8651877780502479,2.0211892990699383,Kidney Renal Clear Cell Carcinoma
TCGA-BP-5176-01A-01D-1429-08,0.8524876777120136,2.0,Kidney Renal Clear Cell Carcinoma
TCGA-C8-A12K-01A-21D-A10Y-09,0.9211852773375117,2.093421685162235,Breast Invasive Carcinoma
TCGA-C8-A12P-01A-11D-A10Y-09,0.9815215021941492,2.1986570869544226,Breast Invasive Carcinoma
TCGA-C8-A12Q-01A-11D-A10Y-09,0.9754626633489628,2.041392685158225,Breast Invasive Carcinoma
TCGA-C8-A12T-01A-11D-A10Y-09,0.9852305606863409,2.1986570869544226,Breast Invasive Carcinoma
TCGA-C8-A1HJ-01A-11D-A13L-09,0.8538793220036596,2.0086001717619175,Breast Invasive Carcinoma
TCGA-C8-A1HM-01A-12D-A135-09,0.989703706208391,2.5289167002776547,Breast Invasive Carcinoma
